PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:73362,,,The Model Municipal Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,Active,"Model Municipal Traffic Ordinance [April 22\, 1930],Reports 1930 - Book 2",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",2024-02-23T21:01:33.886Z,National Conferences on Street and Highway Safety,English,"Model Municipal Traffic Ordinance [April 22, 1930]",,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",United States. Department of Transportation,true,"1930-04-22; \,",The Model Municipal Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,1930-04-22,PDF,,,United States,,2024-02-15T15:56:16.540Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29.pdf,2315250,urn:sha256:786af99b9c78e196b618b123fc80c57acabc452f29feaf1bce69c305a1367935,1930,,dot:68794,"https://doi.org/10.21949/1510337,https://rosap.ntl.bts.gov/view/dot/73362",,,,https://doi.org/10.21949/1510337,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96188/30P29.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73360,,,"The Manual affords technical standards for traffic control devices\, the legal significance of which is prescribed in the Model Municipal Traffic Ordinance.",Active,"Manual on Street Traffic Signs\, Signals and Markings,Reports 1930 - Book 2",English,"Roads,Standardization,Standards,Traffic signs,Manuals,Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:28.753Z,National Conferences on Street and Highway Safety,English,"Manual on Street Traffic Signs, Signals and Markings",,"Roads,Standardization,Standards,Traffic signs,Manuals,Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-09-15; \,","The Manual affords technical standards for traffic control devices\, the legal significance of which is prescribed in the Model Municipal Traffic Ordinance.",1930-09-15,PDF,,,United States,,2024-02-15T15:56:12.693Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29A.pdf,1642985,urn:sha256:f9c281b2db39e588e95fb2b1fefb717ed2710ec7c0fc004d333d49b9e39deb11,1930,,dot:68794,"https://doi.org/10.21949/1510335,https://rosap.ntl.bts.gov/view/dot/73360",,,,https://doi.org/10.21949/1510335,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96186/30P29A.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73393,,,"The object of this survey has been to determine the existing best practice in the use of street traffic signs\, signals\, and markings in all American cities having a population of 50\,000 or more and in some selected smaller cities in which exceptional conditions have necessitated the adoption of exceptional practices that are worthy of consideration\, and to formulate recommendations for the establishment of better and more uniform practice as a means of increasing safety and facilitating traffic on city streets.",Active,"Street Traffic Signs\, Signals\, and Markings,Reports 1930 - Book 2",English,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports,Surveys,Best practices",2024-02-23T21:01:45.599Z,National Conferences on Street and Highway Safety,English,"Street Traffic Signs, Signals, and Markings",,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports,Surveys,Best practices",United States. Department of Transportation,true,"1930-05-07; \,","The object of this survey has been to determine the existing best practice in the use of street traffic signs\, signals\, and markings in all American cities having a population of 50\,000 or more and in some selected smaller cities in which exceptional conditions have necessitated the adoption of exceptional practices that are worthy of consideration\, and to formulate recommendations for the establishment of better and more uniform practice as a means of increasing safety and facilitating traffic on city streets.",1930-05-07,PDF,,,United States,,2024-02-15T15:57:17.141Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29D.pdf,1630817,urn:sha256:010b6d166c44011065a557b216019fff20d70cc5cb26459e901472db73105d40,1930,,dot:68794,"https://doi.org/10.21949/1510370,https://rosap.ntl.bts.gov/view/dot/73393",,,,https://doi.org/10.21949/1510370,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96221/30P29D.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73390,,,"The purpose and problem of this Conference is to devise and recommend measures which will reduce the traffic accidents in the country With 23\,900 persons killed and approximately 600\,000 injured last year\, the importance of this subject needs no emphasis.",Active,"Second National Conference Street and Highway Safety,Reports 1926",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:02:01.267Z,National Conferences on Street and Highway Safety,English,Second National Conference Street and Highway Safety,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1926-05-25; \,","The purpose and problem of this Conference is to devise and recommend measures which will reduce the traffic accidents in the country With 23\,900 persons killed and approximately 600\,000 injured last year\, the importance of this subject needs no emphasis.",1926-05-25,PDF,,,United States,,2024-02-15T15:57:11.391Z,,Tech Report,,United States. Department of Transportation,application/pdf,261.pdf,2505744,urn:sha256:b20a413a4c300339991ace1beecc107f520a49e8440374992efac336ee645972,1926,,dot:68794,"https://doi.org/10.21949/1510367,https://rosap.ntl.bts.gov/view/dot/73390",,,,https://doi.org/10.21949/1510367,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96218/261.pdf,,,,Reports 1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73355,,,"The purpose of this pamphlet is to explain briefly the features of Act II of the Uniform Vehicle Code\, which is known as the Uniform Motor Vehicle Anti-Theft or Certificate of Title Act.",Active,"Explanatory Notes on Act II of the Uniform Vehicle Code National Conference on Street and Highway Safety,Reports 1930 - Book 2",English,"Drivers,Jurisprudence and judicial processes,Legislation,States,Traffic crashes,Traffic safety,Standards,Reports",2024-02-23T21:02:06.238Z,National Conferences on Street and Highway Safety,English,Explanatory Notes on Act II of the Uniform Vehicle Code National Conference on Street and Highway Safety,,"Drivers,Jurisprudence and judicial processes,Legislation,States,Traffic crashes,Traffic safety,Standards,Reports",United States. Department of Transportation,true,"1929-01-18; \,","The purpose of this pamphlet is to explain briefly the features of Act II of the Uniform Vehicle Code\, which is known as the Uniform Motor Vehicle Anti-Theft or Certificate of Title Act.",1929-01-18,PDF,,,United States,,2024-02-15T15:56:01.968Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29E.pdf,252036,urn:sha256:32fcb8d46e0d52be4feea499996967dd0fa2754aed7b9ae2a8d2dbe65ff96921,1929,,dot:68794,"https://doi.org/10.21949/1510328,https://rosap.ntl.bts.gov/view/dot/73355",,,,https://doi.org/10.21949/1510328,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96179/30P29E.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73346,,,"The purpose of this pamphlet is to explain briefly the features of Act II of the Uniform Vehicle Code\, which is known as the Uniform Motor Vehicle Anti-Theft or Certificate of Title Act.",Active,"Reducing Automobile Thefts,Miscellaneous Publications 1927 - 1929",English,"Risk management,Theft,Vehicle safety,Reports,Laws",2024-02-23T21:02:06.847Z,National Conferences on Street and Highway Safety,English,Reducing Automobile Thefts,,"Risk management,Theft,Vehicle safety,Reports,Laws",United States. Department of Transportation,true,"1929-01-01; \,","The purpose of this pamphlet is to explain briefly the features of Act II of the Uniform Vehicle Code\, which is known as the Uniform Motor Vehicle Anti-Theft or Certificate of Title Act.",1929-01-01,PDF,,,United States,,2024-02-15T15:55:44.916Z,,Tech Report,,United States. Department of Transportation,application/pdf,295.pdf,321244,urn:sha256:5091edb36d61df0d5e9240d42e9e4704b882057ae276ffbab3a86a5e33d622c3,1929,,dot:68794,"https://doi.org/10.21949/1510340,https://rosap.ntl.bts.gov/view/dot/73346",,,,https://doi.org/10.21949/1510340,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96191/295.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73353,,,"The report as modified has also been considered and approved by the Committee on Uniform Traffic Regulation of the National Conference on Street and Highway Safety. The report as revised will be considered by the Third National Conference on Street and Highway Safety to be held in Washington\, May 27-28-29\, 1930.",Active,"American Engineering Council Committee in Report on Street Traffic Sings\, Signals and Markings,Reports 1930 - Book 2",English,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:02:16.402Z,National Conferences on Street and Highway Safety,English,"American Engineering Council Committee in Report on Street Traffic Sings, Signals and Markings",,"Roads,Standardization,Standards,Traffic signs,Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-05-07; \,","The report as modified has also been considered and approved by the Committee on Uniform Traffic Regulation of the National Conference on Street and Highway Safety. The report as revised will be considered by the Third National Conference on Street and Highway Safety to be held in Washington\, May 27-28-29\, 1930.",1930-05-07,PDF,,,United States,,2024-02-15T15:55:58.397Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P29C.pdf,443294,urn:sha256:4c013925fe6fd233cac06c71fdd2d7ee8577ab90ba1aeefd783f17d0b476cb36,1930,,dot:68794,"https://doi.org/10.21949/1510326,https://rosap.ntl.bts.gov/view/dot/73353",,,,https://doi.org/10.21949/1510326,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96177/30P29C.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73387,,,This report is one of eight issued for consideration in advance of the National Conference on Street and Highway Safety The reports are: I Statistics; II Traffic Control; III Construction and Engineering; IV City Planning and Zoning; V Insurance; VI Education; VII The Motor Vehicle; VIII Public Relations.,Active,Report of the Committee on Traffic Control,English,"Traffic,Transportation,Safety,Intersections,Parking,Railroad safety,Conferences,Pedestrians,Signals",2025-01-21T16:33:19.838Z,National Conferences on Street and Highway Safety,English,Report of the Committee on Traffic Control,,"Traffic,Transportation,Safety,Intersections,Parking,Railroad safety,Conferences,Pedestrians,Signals",United States. Department of Transportation,true,"1924-11-01; \,",,1924-11-01,PDF,,,United States,,2024-02-15T15:57:04.933Z,,Tech Report,,United States. Department of Transportation,application/pdf,24P23.pdf,1239041,urn:sha-512:bd7c22e793666367faec786ed9d6b2c98a5f88c8ced865c8c9ea5d369c158f3a1c64fe8cc0772b3844f4ac5f611533aa70e965179c10804eee923877152f1c0a,1924,,dot:68794,,,,,https://doi.org/10.21949/1510364,1804,,,,,,United States. Department of Transportation,PDF,Tech Report,,,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96215/24P23.pdf,,,,Reports 1924 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96215,,1924,,"https://doi.org/10.21949/1510364,https://rosap.ntl.bts.gov/view/dot/73387",,,United States,United States. Department of Transportation,National Conferences on Street and Highway Safety,This report is one of eight issued for consideration in advance of the National Conference on Street and Highway Safety The reports are: I Statistics; II Traffic Control; III Construction and Engineering; IV City Planning and Zoning; V Insurance; VI Education; VII The Motor Vehicle; VIII Public Relations.,,,,,Reports 1924 - Book 2,urn:sha256:70cec2c7a6cea5be2fab8b9fc9eb664874c6e8357eccd08577b78d013ceed924,,,,,,,,,,,,,,,,,,,,,
dot:73073,,,"The foundation of uniform traffic regulation is the state law. The proposed Act here presented is one of four Acts\, which constitute the Uniform Vehicle Code proposed for state enactment.",Active,"Act I – Uniform Motor Vehicle Registration Act,Reports 1930 - Book 1",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2025-01-21T16:29:10.791Z,National Conferences on Street and Highway Safety,English,Act I – Uniform Motor Vehicle Registration Act,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-08-22; \,","The foundation of uniform traffic regulation is the state law. The proposed Act here presented is one of four Acts\, which constitute the Uniform Vehicle Code proposed for state enactment.",1930-08-22,PDF,,,United States,,2024-01-16T20:58:51.965Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P19.pdf,1367239,urn:sha-512:f74813c416195bb9b77dfd5a4786c1b5135e0706ae5f1f5d019d187db6765f532fa0e0e7c2016aebacad6af2630633262eb78edba17022e0cf99e3cfa183b7cd,1930,,dot:68794,"https://doi.org/10.21949/1529508,https://rosap.ntl.bts.gov/view/dot/73073",,,,https://doi.org/10.21949/1529508,1719,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/95000/95800/95857/30P19.pdf,,"Lamont\, Robert P","Lamont\, Robert P",Reports 1930 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95857,,,,,,,,,,,,,,,,urn:sha256:5ceede9cf819e5b715f15348dae8f1ac21b9c638a3bd170430148b53a9cf8196,,,,,,,,,,,,,,,,,,,,,
dot:73076,,,The foundation of uniform traffic regulation is the state law. The proposed Act here presented is one of four Acts which constitute the Uniform Vehicle Code proposed for state enactment.,Active,"Act III – Uniform Motor Vehicle Operators’ and Chauffeurs’ License Act,Reports 1930 - Book 2",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2025-01-21T16:29:10.615Z,National Conferences on Street and Highway Safety,English,Act III – Uniform Motor Vehicle Operators’ and Chauffeurs’ License Act,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1930-10-24; \,",The foundation of uniform traffic regulation is the state law. The proposed Act here presented is one of four Acts which constitute the Uniform Vehicle Code proposed for state enactment.,1930-10-24,PDF,,,United States,,2024-01-16T20:58:57.371Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P22.pdf,1265541,urn:sha-512:12eec39164f9838b63ca641bdaf95c0fda58ab5fc846e76ff493b3fe7cab13bf2ea06f56336e19dbcf807c203a8ec7e025941a46e687a9a8bf6fd9688ff0dfaa,1930,,dot:68794,"https://doi.org/10.21949/1529510,https://rosap.ntl.bts.gov/view/dot/73076",,,,https://doi.org/10.21949/1529510,1719,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/95000/95800/95860/30P22.pdf,,"Lamont\, Robert P","Lamont\, Robert P",Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95860,,,,,,,,,,,,,,,,urn:sha256:11108fe5ac240569b8e2d045e967c163c6e3a533bf0b68a44112c95eae74668b,,,,,,,,,,,,,,,,,,,,,
dot:73078,,,The proposed Act here presented is one of four Acts which constitute the Uniform Vehicle Code proposed for state enactment.,Active,"Act IV – Uniform Act Regulating Traffic on Highways [April 22\, 1930],Reports 1930 - Book 2",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",2025-01-21T16:29:11.147Z,National Conferences on Street and Highway Safety,English,"Act IV – Uniform Act Regulating Traffic on Highways [April 22, 1930]",,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",United States. Department of Transportation,true,"1930-04-22; \,",The proposed Act here presented is one of four Acts which constitute the Uniform Vehicle Code proposed for state enactment.,1930-04-22,PDF,,,United States,,2024-01-16T20:59:01.658Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P26.pdf,3279463,urn:sha-512:d5e7c7291b76a29491baf9737bf5ff17466e82aa9e530d18bfbd181b676a428d7365e05c03db4fa8d72333fc9f08382804497f9c4c308a47749419022581dac8,1930,,dot:68794,"https://doi.org/10.21949/1529513,https://rosap.ntl.bts.gov/view/dot/73078",,,,https://doi.org/10.21949/1529513,1719,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/95000/95800/95862/30P26.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95862,,,,,,,,,,,,,,,,urn:sha256:380bbe8bf99dcb49bc783aa5fea41b299016debb71f896c3d9418ce53808e93a,,,,,,,,,,,,,,,,,,,,,
